"b'""Air travel is the safiest. Kunal Kamra \xf0\x9f\x98\x82'",b'We are not Kunal kamra or swara bhaskar who will make fool.',b'So says someone following the likes of Arbaaz Khan Kuna https://t.co/vw5rV5gxqU',b'RT Dear my name is Kunal Kamra I\xe2\x80\x99m a stand up comedian the guy I was heckling was your lapdog Arnab Goswam\xe2\x80\xa6',b'All Times Breaking News Carry ne Fadi Kunal kamra Ki G.A.N.D....\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',b'CaRry BhAi\xe2\x80\x99s RoAst this line is a better roast than the roast of carry minati and Kunal kamra combined they\xe2\x80\x99re amateurs lmao',b'RT _percent_fat Kunal kamra wrote his autobiography the book was about Narendra modi.',"b""It's too easy to tweet but i hope you'll understand the pain of those families who lose their prsons https://t.co/AmvXVBxNvw""",b'Kunal kamra just stfu n stop doing those lame jokes on the basis of religion. U have a cheap mentality n dare i https://t.co/0GWjr24O29',b'RT _percent_fat Kunal kamra wrote his autobiography the book was about Narendra modi.',b'ELVISH YADAV ROASTING KUNAL KAMRA https://t.co/ujIe5pBQtL via Now who did this?',b'RT _memer Its same as kunal kamra saying I am COMEDIAN https://t.co/Rvk7B6HoNe',b'RT _memer Its same as kunal kamra saying I am COMEDIAN https://t.co/Rvk7B6HoNe',b'Its same as kunal kamra saying I am COMEDIAN https://t.co/gMaN4K1S9i https://t.co/Rvk7B6HoNe',b'Kunal kamra no need to show your fake sympathy towards the soldier because you use them as joke I sti https://t.co/dybIEVRRTa',"b'Exclude no 1 and 3 rest you named right. You can add more Dr KK Aishe Ghosh Kunal Kamra, https://t.co/6IMl7yIONI'","b""I have a joke on topics other than Modi but you won't get it Janta to Kunal Kamra""",b'RT In view of the incident onboard AIPA wishes to inform that conduct of Person concerned is unacceptable To d\xe2\x80\xa6',b'Visionary leader... Ha ha ha.. Great sense of humor. Bett https://t.co/LmmLfvEFSB',b'Sorry Kunal Kamra you got so hurt We know both are your Ideals.',"b'If life ever makes you comedian be like whosoever the fuck you want to but not ""Kunal Kamra"". ffs'","b'If life ever makes you comedian be like whosoever the fuck you want to but not ""Kunal Kamra"". ffs'",b'RT In view of the incident onboard AIPA wishes to inform that conduct of Person concerned is unacceptable To d\xe2\x80\xa6',b'RT In view of the incident onboard AIPA wishes to inform that conduct of Person concerned is unacceptable To d\xe2\x80\xa6',b'RT Mostly the people that are fighting authority want to actually be authority like the naughtiest kid in class always w\xe2\x80\xa6',b'_Rashid Atleast u have a better sense of humour than Kunal kamra',b'List of Fake Media and Activists against the Government: 0)Kunal Kamra 1)Kahnaiya Kumar 2)Ravish https://t.co/Kvhag34zO9',b'List of Fake Media and Activists against the Government: 0)Kunal Kamra 1)Kahnaiya Kumar 2)Ravish Kumar 3)Arvind K https://t.co/VfbR5AM95f',"b""RT Kangana Ranaut is to Bollywood what Kunal Kamra is to BJP. And I'm a huge fan of Kamra. @\xe2\x80\xa6""","b""Kangana Ranaut is to Bollywood what Kunal Kamra is to BJP. And I'm a huge fan of Kamra. https://t.co/HdZnew65zq""","b""i can't send \xf0\x9f\x98\x82\xf0\x9f\x98\x82 to someone without feeling like kunal kamra""",b'What a Kunal Kamra-esque thing to say.',b'RT Rahul Gandhi is Great Politician. Kunal kamra is Good comedian. Swara Bhaskar is Bollywood Actress. Dhruv Rathee is Al\xe2\x80\xa6',b'RT Who is up for giving free Red Bulls to Kunal Kamra!\xf0\x9f\x98\x82 #KunalKamra #ArnabIsACoward https://\xe2\x80\xa6',b'RT Mostly the people that are fighting authority want to actually be authority like the naughtiest kid in class always w\xe2\x80\xa6',b'What is kunal kamra without bjp Ans congress',"b'Scratch a Kunal Kamra , find tons of https://t.co/Vp3pBYi7gk'","b'_snehadutta Scratch a Kunal Kamra , find tons of \xf0\x9f\x92\xa9'",b'RT What if we remove rahul gandhi from modi\xe2\x80\x99s career and remove modi from kunal kamra\xe2\x80\x99s career?',b'.KUNAL KAMRA ROAST AAJA BETA KAMRA TERKO ROAST SIKHAYE..! #TheThugInsa.. https://t.co/C48z4vTYNM via H https://t.co/3J6ameA7dv',b'RT So I saw another tweet by bashing about accusing our minister If you go and see previous twe\xe2\x80\xa6',"b""Chinnaaa outtt (in kunal kamra's voice).""",b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'What if we remove rahul gandhi from modi\xe2\x80\x99s career and remove modi from kunal kamra\xe2\x80\x99s career?',"b'In the words of the ""Leftist centrist/tukde tudke gang/congress ka chela congress ka damad/oppositio https://t.co/yMY7Lz9sX1'",b'RT _fauxy The Fauxy Rebuttal of Kunal Kamra ! #CarryMinati #KunalKamra #YoutubersvsTiktokers Watch full video https://t.co/WhmmZntb\xe2\x80\xa6',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',"b""RT _Starr Kunal Kamra's in-flight 'interview of Arnab Goswami will go down in history as the 1.30 minutes in his life when Arnab said\xe2\x80\xa6""",b'So I saw another tweet by bashing about accusing our minister If you go and see pr https://t.co/J3X1Aqrfv1',"b'&amp Stand-up comedy didn\'t go well..so he tried to add some ""Modi Ji Tadka"",Ab Kunal Kamra Tati hai toh https://t.co/5rcAkuJdUm'",b'Kunal kamra giving over time to C BS',"b""Kunal kamra thinks that he is the most genius person alive in India Even he can't do his standups wit https://t.co/JMXaO0ntc3""",b'Mostly the people that are fighting authority want to actually be authority like the naughtiest kid in class alway https://t.co/JcjvapVY9o',b'You are gradually becoming Kunal kamra for aajtak instead of Republic TV\xf0\x9f\x98\x82\xf0\x9f\x98\x82',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'When Kunal kamra see Modi g and running like a dog \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 https://t.co/5Yph7UerF0',b'Politician ??? I think he is anytime better stand up comedian than Hindu gods abuser Vir Das &amp Airplane abuser Kun https://t.co/i25SDdC5BA',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'When Kunal kamra see Modi g and running like a dog \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 https://t.co/aosrnAUER0',b'We live in a country where Swara calls herself a celebrity Kunal Kamra a comedian Ravish a journalist Kanhaiya a https://t.co/V9sYnGdePe',"b""I DON'T SUPPORT YOU KUNAL KAMRA BECAUSE YOU BEAT GODI MEDIA""",b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',"b""Using '\xf0\x9f\x98\x82 this emoji after every joke is like kunal kamra use 'ooohhh in background""",b'RT @_funman420 Breaking Indian Comedian Kunal Kamra donated his $1 million pedigree to fight against Corona.',b'You are just like Kunal Kamra xDDDD',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'RT Who Is Best ? Retweet For #carryminati Like For kunal kamra #Yalgaar #carrykajawaab https://t.co/nTMtrlFxPm',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',b'Rahul Gandhi is another Kunal Kamra Keep posting negative things during deep crisis Get trolled and get publicity.',b'Hehe ab na pata chala sir har koi kunal kamra nahi hota... Life is about how much respect you e https://t.co/sKJ7jXzoz3',b'RT After watching kunal kamra Video Le People : #kunalkamra #carryminati https://t.co/MsQP4qkQV7',"b""_jadhav197 _News _NTA That's why I told you Wannabe cool, You are making fu https://t.co/NeozatBXLp""","b""RT Okay finally watched the Kunal Kamra video and man I don't understand why he's getting so much hate Oh no nvm I kn\xe2\x80\xa6""","b'RT ""We should see Kunal Kamra\xe2\x80\x99s act as an act of resistance. The time for politeness is over Swara Bhasker thundered at this\xe2\x80\xa6'","b'But such a big ""backstabbing has not happened in the last few decades...as a citizen when https://t.co/HTySj5eOTC'","b""3 years ago when my dad turned 50 he was already planning his retirement. But that's not the case with everyone, https://t.co/zgDduSq5rA""","b'So mr kunal kamra and company . In future dont you dare to sing the song of ""religious i https://t.co/FLnLt7lMUI'",b'hello guys Whatsup my new video is coming soon 8:00 ... please do subscribe to our channel and check. link in the https://t.co/AGimrhYo4F',b'RT First roast on kunal kamra Watch now #Rt must like krke aana first tha but chlta hai \xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x99\x8f\xf0\x9f\x98\x85 https://t.co/dfaNXe7dxi',"b""Hahahaha \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 This dude has a potential to be a stand-up comedian I'm sure he will do a https://t.co/fKjQe8l95W""","b'""China isn\'t trying to destroy us internally is the stupidest thing I\'ve heard all day and I saw kunal kamra video https://t.co/l5SByXsnxo'",b'We are sending Kunal Kamra as a trade off.',b'Haha actually you sounds too like Kanhaiya kumar and kunal kamra so for them Patra is the best. https://t.co/Ko3vSC6QWM',"b""I was Kunal Kamra and she was Modiji to my standup comedy ~couldn't live without it""",b'RT *Me and my Bois sacrificing faisu Kunal Kamra and swara bhaskar to bring back *Sushant Singh Rajput* *Atal bihari v\xe2\x80\xa6',b'sir you have reacted on Kunal kamra immediately but you have not responded on Capt Gaurav taneja https://t.co/9A58UD6F74',b'_rounder I got kunal kamra as my second @.',b'RT Rahul Gandhi is Great Politician. Kunal kamra is Good comedian. Swara Bhaskar is Bollywood Actress. Dhruv Rathee is Al\xe2\x80\xa6',b'RT Rahul Gandhi is Great Politician. Kunal kamra is Good comedian. Swara Bhaskar is Bollywood Actress. Dhruv Rathee is Al\xe2\x80\xa6',b'Imagine Kunal kamra posting a picture with his pregnant wife with a caption \xe2\x80\x9cnow who did this \xe2\x80\x9c',b'Viral Video Man confronts hypocrite joker Kunal Kamra for offensive joke.. https://t.co/vUqM5mmcpY via',b'_ Xoxo you anti national china se tumhe ye krne k kie funding milti h XD. You hypocrit https://t.co/M3iiPDPnMo',b'When a small heckling incident by kunal kamra happened it was made such a big issue and he https://t.co/FR4WG3qbko',"b""Kunal Kamra after taking Modi ji's name 5 times during his stand-up https://t.co/6pOI5Kskjy""","b""RT Dhruv Rathee and Kunal Kamra have become so annoying, I'm considering joining the BJP."""
b'_china Modi is absolutely right Neither have they intruded into our border nor has any post been taken over https://t.co/cMNbf8JyVp',b'RT Why were our brave jawans put at risk if there was no Chinese intrusion PM Modi please stop lying to Indians it is an ins\xe2\x80\xa6',b'RT This is what I had said 15 days ago! China will not leave the occupied land and Modi his generals and his media will remain\xe2\x80\xa6',b'RT Throughout the Ladakh standoff Rahul Gandhi &amp Congress kept asking the right questions Instead of countering China Mod\xe2\x80\xa6',b'RT Did I see prime minister redrawing the Sino-Indian border on TV today Modi said nobody entered Indian territ\xe2\x80\xa6'
